DogId,UserId,Name,BirthDate,Primary_Breed,Secondary_Breed,PictureLocation,CurrentLevel,Gender,Neutered,LifeTimeStats_TimePlayed,LifeTimeStats_TreatsWon,LifeTimeStats_SuccessRate,LifeTimeStats_TotalPrompts,LifeTimeStats_TotalMissed,LifeTimeStats_TotalNegPrompts,LifeTimeStats_TotalHitsNegSound,ModifiedCreatedTime
912f2279-d9ae-4f07-b52c-d366c9574885,36313925-475f-4dc3-a278-4ec44fa408eb,Gg,4/1/2021 9:09:44 AM,American English Coonhound,,,1,Female,TRUE,75380.2575,0,0,0,0,0,0,4/28/2021 6:11:10 AM
7c36b537-60fd-4dcc-b120-181d99b48058,ff5e8ec4-ddc0-44e2-b087-57629e348064,Puppy,6/14/2020 5:00:00 PM,Australian Shepherd,,,1,Male,TRUE,1564966.091,51,98.73417722,79,1,0,0,10/5/2021 8:51:03 AM
5f6a6d8a-8c9e-4899-95ac-2635ba236a32,a9375fce-ada2-48a3-b0b3-98c849073fa6,Cleo,8/31/2012 5:00:00 PM,Labrador Retriever,Newfoundland,,1,GIRL,TRUE,94739351.5,2115,98.43137255,1020,16,0,0,3/20/2022 6:45:24 PM
15d8a9c1-287d-48fa-a177-b3f02149c966,d828e29d-ed61-4ce2-8fac-aee1e1edc045,Winnie,2/11/2019 4:00:00 PM,Dachshund,Chihuahua,,1,GIRL,TRUE,0,0,0,0,0,0,0,7/26/2021 10:19:10 AM
b5a04790-1e8f-4e3f-9fb7-6570e6b8f61c,0ca32ba1-4076-4874-88e8-175253b75619,Assa,4/26/2020 5:00:00 PM,,,,1,,FALSE,0,0,0,0,0,0,0,4/27/2020 3:47:54 AM
037aa283-9e9e-4d47-a7d1-742493d3a6b2,ead15761-8e4e-420b-82e1-21dcc280171c,Luna,11/19/2014 4:00:00 PM,Black and Tan Coonhound,,,1,GIRL,TRUE,0,0,0,0,0,0,0,11/20/2020 1:28:59 PM
04feb157-9ef4-4407-819e-e9f3490d98db,cd6bb27d-18a1-46f2-93fb-2450f9b3b1cb,Toddy :),2/17/2017 4:00:00 PM,Mutt,,,1,BOY,TRUE,88463.5129,1,100,6,0,0,0,12/21/2021 1:21:00 PM
3a233d62-af78-4cab-bc45-b1685b8f3129,16ef1f6c-c1bc-4d5c-aafa-416021183a5d,Rocky,3/19/2021 5:00:00 PM,Poodle,,,1,BOY,FALSE,57371572.61,297,78.01526718,1310,288,0,0,3/23/2022 5:22:03 PM
b946b9f2-07b4-4f8b-87cc-5d8d0e684d58,3c41cd9c-e9ea-47a9-bd81-d71f99705d2e,Moose,6/15/2020 5:00:00 PM,Australian Shepherd,,,2,BOY,TRUE,5398357.464,141,50,32,16,0,0,1/14/2022 6:31:37 PM
2c4ac295-f938-4656-bcf0-ffe7b3220cbd,d8f69989-05a7-4ff9-b114-310839eb3453,Aggie,9/20/2020 5:00:00 PM,Pug,Pug,,1,GIRL,TRUE,3135427.592,38,92.43027888,251,19,0,0,1/16/2022 4:34:47 PM
15ce2837-18ff-48cb-9360-8dccc1a5122e,d6f4f512-b1b6-4795-b17f-31b39254380f,Delta,10/14/2020 5:00:00 PM,Australian Cattle Dog,,,2,GIRL,TRUE,104474824.6,2418,67.65957447,235,76,0,0,3/22/2022 4:41:23 PM
713a4c0c-3c9d-42d7-8653-f1f51664806a,55a6e71d-1193-441a-a8a8-7d84bb6edad7,Harper,3/17/2020 5:00:00 PM,Australian Cattle Dog,American Staffordshire Terrier,,1,GIRL,TRUE,0,0,0,0,0,0,0,7/3/2021 7:21:11 AM
42c83d01-706e-4843-ae1e-23fd53e98525,531a7449-cabd-4c47-aaca-8bd64aa6a49e,Tenetke,7/5/2020 5:00:00 PM,Australian Cattle Dog,,,2,BOY,TRUE,8904518.35,251,45.72649573,234,127,0,0,9/4/2021 12:20:53 PM
b3dcd877-54ed-45f1-aa0c-7f9b3654e4ff,5a75a690-720b-421a-b2e8-bdf3bd3032fb,KC,2/11/2018 6:28:59 AM,Belgian Malinois,Dutch Shepherd,,2,Male,FALSE,11361988.88,303,88.53046595,837,96,0,0,8/6/2021 11:35:13 AM
b3bbe535-0870-4922-8eb1-97f840116f81,a84f6136-eea2-4048-bc17-29c19d9ec6ae,Roo,6/11/2020 5:00:00 PM,Australian Cattle Dog,,,1,GIRL,TRUE,116287739.7,6067,96.9947408,3993,120,0,0,11/15/2021 8:56:51 AM
2e2fa97c-0f4b-4662-91da-d561e43d13a9,eb2fe09a-7f55-4c8f-9995-e8cf9a91d044,Cappy,6/8/2014 5:00:00 PM,Australian Shepherd,,,1,GIRL,TRUE,15214292.65,767,100,46,0,0,0,5/24/2021 5:18:50 PM
0854c71e-3e98-4af3-a350-e88a0958727d,3ced5736-8cd8-49f3-8eef-a14614144bf3,Sila,2/27/2020 4:00:00 PM,,,,0,,FALSE,0,0,0,0,0,0,0,3/28/2020 6:09:20 AM
1c60bba2-2b9c-4f5d-8a1d-3ecc33f2c960,ede24d29-4ef2-4a1a-94a9-a3bd670b659c,LEVY,12/27/2020 4:00:00 PM,German Shorthaired Pointer,,,2,GIRL,TRUE,1133287407,35530,76.07424358,7866,1882,0,0,2/3/2022 11:36:01 AM
430bdb04-5996-4dad-8c3e-37caa4d129cd,aed5761d-8d43-4fc4-a6f3-d2ed2076d329,Biscotti,3/6/2013 8:24:53 AM,Samoyed,,,1,Female,TRUE,682742.1436,26,95.3125,64,3,0,0,12/25/2021 6:00:24 AM
e2909ef9-8543-4b8d-bcbf-e8acf2962a6d,738e6396-fa19-4a31-b47b-abc257c6af0f,Jdjfjf,4/6/2020 5:00:00 PM,Affenpinscher,Afghan Hound,,2,BOY,FALSE,18880164.12,743,58.55855856,1221,506,0,0,1/11/2022 12:56:13 AM
4cbe3663-8ccd-4161-a6e4-ca8c8e19efe0,b503feb7-f536-4294-8dde-5b3891af70a6,Y,8/14/2020 1:20:54 PM,Akita,,,1,Female,TRUE,0,0,0,0,0,0,0,8/26/2020 10:21:00 AM
420685cc-93ab-4c1f-8e8a-21220e6cf4e0,fd47b7ab-4857-469d-8f1c-94c361aa7ac3,Pasely,3/6/2018 4:00:00 PM,American Pit Bull Terrier,Labrador Retriever,,1,GIRL,TRUE,1254475.723,26,90,10,1,0,0,1/24/2022 8:05:21 AM
ee82e086-b492-4630-9ccd-021c32f3bfca,6f7afbe0-1a5e-419d-9be5-9483e476cf03,哈哈哈哈哈,3/28/2021 1:37:14 AM,Airedale Terrier,Appenzeller Sennenhunde,,5,Female,FALSE,7473466.463,281,54.26008969,446,204,0,0,12/25/2021 1:05:55 AM
5741ddcd-fff3-4bc2-b93f-ff965e596fd4,544b98f9-3ade-48e7-ace5-fad186c4037d,Angus,5/7/2020 5:00:00 PM,Labrador Retriever,Chesapeake Bay Retriever,,1,BOY,TRUE,715190.3653,33,96.875,32,1,0,0,7/18/2021 3:04:17 PM
dcc623a3-c09e-49fd-ac70-7ec43346e220,a4d13d6c-4abb-46e3-8871-ea7981d7a345,Finley,9/24/2019 5:00:00 PM,Collie,,,1,BOY,TRUE,1155222.236,11,97.6744186,43,1,0,0,5/20/2021 5:01:35 PM
052eea69-8bdf-4bec-9395-432cee1aff5c,5fb22cc8-56c3-40eb-8bea-1bae7e6f34b9,Zuko,5/17/2021 1:08:41 PM,Shiba Inu,,,2,Male,TRUE,20466117.97,374,55.25291829,771,345,0,0,3/20/2022 8:01:50 PM
8ae292b7-0f17-4bc1-931b-e3b7e60c0593,06ad9184-1e55-495e-8730-1b536c700171,Froggy,4/27/2007 5:00:00 PM,Labrador Retriever,,,1,GIRL,TRUE,17976515.78,275,98.21428571,168,3,0,0,2/18/2021 10:31:52 AM
7541bf93-89f7-4bba-8c6b-53570ea1f0bf,601d317a-243e-4cfc-b253-72a053fb19f3,HPAC Dog,3/10/2021 4:00:00 PM,Border Collie,Australian Cattle Dog,,1,BOY,TRUE,0,0,0,0,0,0,0,3/11/2022 9:18:09 AM
c9bdb71b-3fe7-45c1-9e94-ed32fc188960,ef3a89ed-647f-4130-9fc7-52186d1f6c27,Saydee,3/13/2020 8:12:45 AM,Labradoodle,,,1,Female,TRUE,321576.8523,7,95.65217391,23,1,0,0,12/30/2021 2:20:28 PM
31709731-79f7-40dd-9ab4-86ce76deea5d,4d96bc79-3377-42c9-879f-0b167d79afae,Oliver,1/17/2021 4:00:00 PM,Beagle,,,1,BOY,TRUE,0,0,0,0,0,0,0,6/28/2021 6:23:07 PM
62852176-6b2c-4f85-9f43-e11aa8638d83,e1d4852c-c3d1-4355-bd9e-b466fdc7afdf,Bruno,11/18/2020 4:00:00 PM,Golden Retriever,,,2,BOY,FALSE,22198532.52,115,53.65853659,41,19,0,0,9/18/2021 1:35:10 PM
80b4cf48-6acb-46df-b21a-afa3f80935ea,744b0879-8f0a-4f58-b8f8-1bc3ee2dc4b4,Duke,12/16/2017 4:00:00 PM,Chow Chow,Border Collie,,1,,TRUE,1183016.971,43,96.84210526,95,3,0,0,1/2/2022 9:00:41 AM
3d3f45fa-c9cf-432c-9897-b45788e76b64,5f2a2ebc-a7ea-401e-82e7-6e7bca43aba7,Bella,11/19/2015 4:00:00 PM,Mutt,Boxer,,2,GIRL,TRUE,14756980.08,297,38.75205255,609,373,0,0,2/13/2021 4:57:24 PM
03176cd1-fe37-4ab0-bee6-c2e9bb63b5b4,ed116b61-04b6-461e-8765-87f7f6a1e32c,Oban,8/16/2020 5:00:00 PM,Golden Retriever,,,1,BOY,TRUE,0,0,0,0,0,0,0,7/5/2021 7:43:43 AM
927cf00b-87d6-4790-be55-151103b971c3,c95df9b8-f285-4777-b308-cea08cad5442,Remus,2/19/2016 2:19:47 AM,Black and Tan Coonhound,American English Coonhound,,1,Male,TRUE,3296758.333,95,94.64285714,280,15,0,0,3/4/2022 4:01:23 PM
ed200f32-24bf-4542-a575-6e34aa0c544b,24ac0f9c-8dfb-40ac-bf5c-af8a679f47ab,Dogr,4/29/2021 4:19:42 AM,Alaskan Malamute,,,1,Female,FALSE,125100.7569,3,100,6,0,0,0,4/29/2021 1:23:41 AM
6e69d7ea-c8b1-4f87-80f2-d09e6b12c5aa,3735717b-dfcb-4922-a877-9bab2bf4d06e,Yoshi,8/22/2020 5:00:00 PM,Labrador Retriever,,,1,Male,TRUE,563712463.9,32112,98.93842887,2826,30,0,0,3/23/2022 7:36:22 PM
8a145179-470e-4aca-9090-a6a63d7d17cc,ac65d396-77ab-4318-8870-6c6e10c77826,Cooper,11/16/2017 4:00:00 PM,Australian Shepherd,,,1,BOY,TRUE,82029560.06,2974,99.27463228,4963,36,0,0,10/7/2021 5:08:37 AM
6e9bfb7f-9d3a-49d6-a78e-50392a46935b,11154019-9ee8-49b1-802a-60d077bc92de,Do Do,11/18/2020 4:00:00 PM,Unknown,Unknown,,1,BOY,TRUE,270771.2387,3,42.85714286,7,4,0,0,11/18/2021 11:21:03 PM
231b63b8-a01c-4516-8988-44b02776ca64,71eed31d-64bf-4735-8934-2e39ba2d600c,Tico,1/17/2021 4:00:00 PM,Border Collie,,,2,BOY,TRUE,739472.24,18,78.26086957,23,5,0,0,1/18/2022 6:12:42 PM
21e051d3-e8b6-44fc-8d64-2df4df52f9c6,07fb57c5-a4e4-4cb5-af33-2890dffaf31c,Juno,11/11/2020 5:01:41 AM,Unknown,,,1,Male,FALSE,13331803.23,119,14.55847255,1257,1074,0,0,11/15/2020 9:35:20 AM
4bfe40ab-bdf5-4300-973b-45018ce5ff09,ef494df3-5029-40bf-9f0d-3d3e2e39ca4f,Orion,9/22/2015 10:26:58 AM,Australian Shepherd,,,1,Male,FALSE,369607.2428,14,94.73684211,19,1,0,0,3/11/2022 11:08:08 AM
f73fadbe-29af-4f01-a0a1-3e09272afcae,2e78893c-5aba-49a1-a9bb-fed4174f7249,Remi,8/31/2020 5:00:00 PM,Labrador Retriever,,,2,GIRL,TRUE,58306692.85,1416,50.98039216,51,25,0,0,3/3/2022 4:42:03 PM
2cb5526d-7e82-4a02-815f-3ff5bb96a5e5,c8181ef6-d6d4-4617-a8e8-650e38bc146e,Gurken,2/5/2021 4:00:00 PM,German Shepherd Dog,,,2,BOY,TRUE,226767037,6080,50.87704574,11915,5853,0,0,7/31/2021 5:55:12 AM
c9da7c81-7ab0-4088-917c-ba1284e99b62,0d2a6af9-0765-4e9c-9519-081175af4c0e,Wood,10/19/2017 5:00:00 PM,Saint Bernard,,,1,BOY,FALSE,0,0,0,0,0,0,0,10/20/2020 9:39:20 AM
f6d21eea-183c-4f0c-8a91-59716f30bca3,6afbccf6-61f7-4415-9727-1f5044fbb192,Carmen,12/1/2010 9:45:33 AM,Chihuahua,,,1,Female,TRUE,0,0,0,0,0,0,0,2/21/2022 2:45:46 PM
2920ae30-1041-43e3-abf4-d45cc84f5489,03052125-d410-4745-8955-007d5f74d70d,Chichi,5/24/2021 5:00:00 PM,Unknown,,,1,BOY,TRUE,35076.0656,0,100,5,0,0,0,11/10/2021 10:20:23 AM
f8bc1643-5d69-4b0a-bae5-711e1c1be6b8,23a417f4-df03-4fad-8479-627258ea39fe,Shiloh,5/25/2020 5:01:39 AM,Yorkshire Terrier,Standard Schnauzer,,1,Male,TRUE,4047080.111,31,87.94520548,365,44,0,0,3/18/2021 3:07:00 PM
32bca70a-bf39-4db7-a105-0a3f0a23a260,a29535d5-558f-464c-af60-119be87e7664,Cedar,3/11/2019 5:00:00 PM,Australian Shepherd,,,2,BOY,TRUE,15356482.49,296,47.11864407,295,156,0,0,4/17/2021 9:34:41 AM
6ccdb455-eedc-49df-9b17-e72fe51e637d,8c7a43d8-cc21-4214-b9ca-cf8063dbcff6,Robbie,3/22/2021 5:00:00 PM,Siberian Husky,,,2,GIRL,TRUE,162410429.4,1494,37.69132653,3136,1954,0,0,10/21/2021 6:40:01 PM
078c7232-d989-441f-bbbf-97308c969e62,ccde2950-d258-4147-857c-5f9aed27cc9d,Kaido,5/18/2013 5:00:00 PM,Alaskan Malamute,,,2,BOY,FALSE,163665682.8,699,43.92059553,1612,904,0,0,10/14/2021 9:18:52 PM
7139bafe-ca1f-46cb-9611-dfe795d91dc4,cabb90cd-cfda-4516-ab7e-8444ddd25477,Minnie,4/3/2020 5:00:00 PM,Cavalier King Charles Spaniel,,,1,BOY,TRUE,1825716.799,19,89.57055215,163,17,0,0,9/16/2021 8:53:36 AM
a5671ea8-18fc-4fe6-ab41-267e99e1d0ad,c2c9c9f9-47c7-4773-927d-52b1b32b770d,Ollie,7/11/2020 5:00:00 PM,Australian Shepherd,,,1,BOY,TRUE,61145524.64,2530,98.46907532,1633,25,0,0,3/5/2022 7:03:23 PM
4fc5d774-a2e9-4a6a-aebe-7e38a41959b9,47a174ae-bac1-435e-a8b7-cc39c5bfecc3,Feeniyuz,3/4/2019 4:00:00 PM,American Pit Bull Terrier,,,1,BOY,TRUE,200972228.3,26,79.24528302,159,33,0,0,7/23/2021 8:46:24 PM
196bfcb2-86ae-45d0-a6b1-029b398a4225,df3e1f65-f63f-43ac-9e10-fea707357965,BandIt,4/21/2017 8:37:32 AM,Australian Shepherd,,,2,Male,TRUE,38168646.63,1433,56.18892508,3070,1345,0,0,11/26/2021 3:44:17 PM
224758d7-568b-48ae-83c5-579edfc6f0eb,b26d555a-1261-47da-a37f-888d80b6ecd1,Luna,12/24/2019 4:00:00 PM,Labrador Retriever,German Shepherd Dog,,1,GIRL,TRUE,5717095.15,279,97.00598802,167,5,0,0,6/7/2021 7:48:05 PM
fe4f4446-135b-48fc-8d51-ea3dd962badb,84b5d448-a0e2-44f6-ac29-74c7a11f71a7,Blue,10/18/2021 5:00:00 PM,Maltipoo,Unknown,,1,,TRUE,0,0,0,0,0,0,0,2/27/2022 5:12:22 PM
d7b10b80-e6db-4097-bf9f-4ddfd7650cd9,e9438261-4419-452d-ae27-d5b221328dd3,Xx,7/24/2020 1:10:45 PM,American Staffordshire Terrier,,,1,Female,FALSE,0,0,0,0,0,0,0,7/29/2020 10:11:10 AM
5c64ca06-773a-4987-aee8-ce72aa0def04,e9438261-4419-452d-ae27-d5b221328dd3,Hh,7/10/2020 1:16:15 PM,Alaskan Malamute,,,1,Female,FALSE,68641.3309,2,0,3,3,0,0,7/31/2020 9:31:41 AM
f142cc5b-db9e-46f6-bf31-de832f9cb211,1bc5ca3c-fc8f-4e01-b1d6-a5441cb12b45,Draco,6/19/2020 5:00:00 PM,German Shepherd Dog,,,1,BOY,TRUE,508085.3747,10,100,0,0,0,0,10/17/2021 7:03:28 PM
63b549f1-a254-4d55-8d14-8365a1f7ddaf,ec386572-8243-4570-889c-2cde647fa590,Spuds,11/24/2020 3:56:36 AM,Mutt,,,1,Male,TRUE,6812288.322,100,88.77755511,499,56,0,0,6/9/2021 2:09:53 PM
9710a01b-1425-4f80-8617-9999f3a9f028,17284491-8d6a-4f57-a978-808ab4c0189b,Goose,9/8/2020 5:00:00 PM,Mutt,,,1,BOY,TRUE,2938858.622,105,60.33057851,121,48,0,0,3/22/2022 12:22:12 PM
d944142e-2e25-47aa-9184-84a2a29cefd6,77e69578-7cbb-42f0-bb9b-fcf89bd5b823,Shelbie,5/11/2020 5:00:00 PM,German Shepherd Dog,,,2,GIRL,TRUE,4894250.51,145,38.46153846,13,8,0,0,1/7/2022 5:44:39 PM
2cecd053-787b-4f1c-b5ee-9e047692f47f,f3c92641-1ad5-4718-9cef-a4486e51d2fd,Dog,6/10/2021 9:00:07 AM,Affenpinscher,,,1,Female,FALSE,0,0,0,0,0,0,0,6/10/2021 6:00:15 AM
0ceff9d3-892f-4472-8ae5-31801657d65b,5d292acf-4612-4d0e-abc6-99ff14f8c5ec,Bailee,7/9/2020 5:00:00 PM,Australian Cattle Dog,Mutt,,4,GIRL,TRUE,44049643.11,1244,88.54166667,96,11,0,0,9/30/2021 9:39:53 PM
e8be8fbb-a9d8-4619-9da9-6810cd0de174,52f4274d-8c18-4aab-b452-b61df8752d3f,Riley,7/25/2018 5:00:00 PM,Doberman Pinscher,Jack Russell Terrier,,2,BOY,TRUE,22021967.75,623,34.66257669,326,213,0,0,11/14/2021 4:32:14 PM
62ea3baf-da20-414e-a247-dab689286e3b,91c14bc8-5e1f-4c0d-a54e-49ae4b819eeb,Kilo,12/31/2014 4:00:00 PM,American Pit Bull Terrier,Mastiff,,2,BOY,TRUE,23275286.21,383,36.36363636,99,63,0,0,11/12/2021 5:32:00 PM
1968c906-4bee-4985-b270-9077fe3d52a2,462823aa-2da9-4dc1-a7e5-04a136065758,Percy,2/1/2019 5:47:54 AM,Pug,,,1,Male,TRUE,2045621.188,52,91.66666667,156,13,0,0,3/10/2022 3:22:02 PM
a4ce72f5-76f3-4c7b-bbc5-8aa0a1bc6668,8534534d-05c6-4970-b727-b064af2159fc,Frankie,8/18/2021 5:00:00 PM,Dachshund,,,1,GIRL,FALSE,9779559.275,115,91.42857143,35,3,0,0,3/15/2022 8:27:34 AM
c904a39d-858a-4d56-b7ab-81c494704963,f71d588e-a43c-4d79-9707-8a6f8919ddf5,Dog,5/5/2020 5:00:00 PM,,,,1,,FALSE,0,0,0,0,0,0,0,5/6/2020 12:31:35 AM
d52a5597-da81-4655-a8bb-5ec279163a00,661b907d-7fda-4114-a884-6527c09c336f,Chloe,9/28/2020 5:00:00 PM,Golden Retriever,,,1,GIRL,TRUE,658944.3428,29,100,78,0,0,0,1/1/2022 11:08:40 AM
1a4b03ce-af76-4625-8849-1b755bded38c,7a635fd5-07a6-4b2d-be1f-3ac75caf5c20,Spinelli,5/15/2016 5:00:00 PM,Irish Setter,,,2,BOY,FALSE,3516726.394,111,32.8125,64,43,0,0,11/13/2020 11:46:25 AM
8793d6fa-e7b8-4791-b8bb-8e1ce9b9efcb,a4ef7860-af38-4e0f-87a0-326b0dcc7a15,qw212,4/1/2020 9:35:48 AM,Akita,,,0,Female,FALSE,0,0,0,0,0,0,0,4/30/2020 11:57:57 AM
7ad2109d-6481-4b72-9176-f5b66c4f6e6c,6c5b765b-f0f7-49b7-88ec-a61796a7739c,Kalea Lily,3/20/2017 11:06:23 AM,Beagle,,,1,Female,TRUE,1921213.847,29,95.72953737,281,12,0,0,6/9/2021 12:30:31 PM
caa381e5-8818-42ed-847b-cb366ff3f876,03052125-d410-4745-8955-007d5f74d70d,Tag,10/29/2000 4:00:00 PM,Unknown,,,1,BOY,TRUE,60294046.42,312,75.28089888,178,44,0,0,11/10/2021 10:15:47 AM
8c37db75-5ee9-4d0c-be55-b1e748d2e1b6,5d54fe88-b4d2-405a-bcb7-9f29d7e1f786,Presley,3/16/2020 5:00:00 PM,Unknown,,,1,GIRL,TRUE,25109880.86,1163,99.09319899,1985,18,0,0,11/30/2021 3:47:51 PM
8a57d609-aa36-4ba6-8358-cc57be4d37d0,c7e54b8b-ee25-46e4-9091-7a2227ea0481,Auggie,1/25/2021 4:00:00 PM,Chow Chow,German Shepherd Dog,,1,,TRUE,2861438.06,16,88.49557522,226,26,0,0,10/3/2021 8:59:19 PM
351002da-32a1-4b68-b21a-fe13f39b002f,004cee1d-fdf5-43ae-8019-6c119e9228d6,jack,7/25/2020 10:54:04 AM,Affenpinscher,Afghan Hound,,1,Male,TRUE,1687606.707,0,20,40,32,0,0,7/31/2020 4:17:59 AM
cc7ffabd-dc6a-404b-968b-2d57456886da,2fa9a65c-b990-4536-8841-3025e08e95fa,Kodak,12/30/2021 4:00:00 PM,American Pit Bull Terrier,Australian Cattle Dog,,1,BOY,TRUE,0,0,0,0,0,0,0,3/19/2022 6:25:48 PM
4058e855-4165-4e38-a72f-2d6ab9dae129,30f52b3f-b7be-4cbe-9b37-03583551cd2c,Tests,12/21/2019 4:00:00 PM,Alaskan Malamute,,,1,GIRL,TRUE,279415.0781,27,100,13,0,0,0,12/22/2020 4:44:51 AM
e414807b-4b69-4636-96b9-1470b85a1262,cf05b3c0-e770-4725-9755-463552ddd484,Scout,11/27/2010 4:00:00 PM,Nova Scotia Duck Tolling Retriever,,,1,GIRL,TRUE,1255091.113,50,99.46236559,186,1,0,0,1/11/2021 4:31:51 PM
93f55fe4-5a20-49d5-a3fc-9b448b5707c0,6c42bbf7-3424-4a6f-ba91-7b4e7c3521c4,Test Dog,10/21/2019 5:00:00 PM,American English Coonhound,,,1,GIRL,TRUE,73656.4316,0,100,3,0,0,0,12/22/2020 6:49:27 AM
b70fb612-6c81-4006-b9a6-44cb478ac1f9,12125963-1789-408c-a55e-3a31bfa2fc0b,Ollie,5/22/2019 5:00:00 PM,German Wirehaired Pointer,,,1,BOY,TRUE,28607275.53,786,95.72649573,1053,45,0,0,1/17/2022 3:35:59 PM
f7122e4b-4ff8-4e13-bbf5-1660c697229b,644f4fc9-0395-4367-a7cf-1c97cdb622ac,Tucker,9/29/2020 5:00:00 PM,Goldendoodle,,,1,BOY,TRUE,3237597.63,53,86.13861386,101,14,0,0,10/4/2021 7:01:51 PM
15c44869-816d-4b6f-a10c-087069780ff0,c4dd2b93-987d-44ec-9cb0-71fd2dc7fb33,Fog,5/15/2020 10:50:28 AM,Affenpinscher,,,1,Male,FALSE,710417.1365,27,82.35294118,17,3,0,0,5/18/2020 2:34:22 PM
36401ada-33bc-4e4f-8432-8a46a516027a,0f63f5a1-2fb6-428d-b339-88e9221cf177,Марк,5/2/2020 5:00:00 PM,,,,1,,FALSE,0,0,0,0,0,0,0,5/3/2020 10:31:32 AM
600bc357-3d63-4f57-a7e3-1677de6cd9d7,55e4a3c4-77e6-4f39-a20d-cba629d70b7b,Nikki,12/15/2020 9:01:15 AM,German Shepherd Dog,,,1,Female,TRUE,205525219.5,8605,97.72921377,19905,452,0,0,8/1/2021 11:07:43 AM
d9796983-9c8f-4dd1-84a2-8408c8a0f98b,94d95cd7-6a40-4f88-81bd-c1f383f73b4a,Blue,4/10/2018 5:09:37 AM,Australian Shepherd,,,1,Male,TRUE,4474472.829,182,95.78947368,285,12,0,0,8/5/2021 8:57:12 PM
569e283f-78b0-4f99-8bed-1673e76b9a08,b91891b7-43bb-4069-a711-95b81d61e4f1,Birdie,4/4/2021 5:00:00 PM,English Springer Spaniel,,,1,GIRL,TRUE,370072712.7,9864,99.00596421,1006,10,0,0,3/23/2022 8:59:21 PM
757ebbac-7422-4013-85ff-99e2a9c090a9,4c7b896d-6f94-4994-a391-0ec865958437,Updated Etsio,1/26/2017 4:00:00 PM,Updated Australian Shepherd,mini aussie,,3,Female,TRUE,1,11,80,0,0,0,0,10/14/2020 2:01:45 PM
4f0c7cd2-f09d-4c0c-9f2f-2a5da2d4c61e,7ff3c02d-0f65-441f-9c48-568eaa684ec6,Lucy,8/26/2020 5:00:00 PM,Poodle,Golden Retriever,,1,GIRL,TRUE,4754616.722,5,16,25,21,0,0,12/29/2021 5:12:14 PM
dbf85b55-266e-4e16-bb4c-ce727431faf5,2b9b6344-a8f0-4ed2-bf71-fa21b9e01231,mercury,1/27/2020 7:47:13 AM,Doberman Pinscher,Unknown,,1,Male,FALSE,0,0,0,0,0,0,0,7/6/2021 12:51:26 PM
44ff35ef-7b57-479b-8bea-e974d8178d5e,c1c40822-f170-4ac7-b94f-3a76625eec4f,Toffee,12/27/2020 4:00:00 PM,Dachshund,,,1,GIRL,TRUE,1489044.687,12,92.68292683,41,3,0,0,8/29/2021 1:39:57 PM
feba38cf-0d2a-4195-9ed0-1ac1718c0fc1,1e920651-e0c4-4cd6-a3f9-da34bcbd10e2,Annie,7/18/2019 5:00:00 PM,Jack Russell Terrier,,,1,GIRL,TRUE,623913.917,17,100,53,0,0,0,12/9/2021 9:56:03 AM
4c18a55d-2bc1-4d26-a1a8-c1f02e9244a2,a603aaf1-b784-44f2-a6bf-4c49295c94d1,Riley,10/6/2018 5:00:00 PM,Doberman Pinscher,Labrador Retriever,,1,BOY,TRUE,1862123.178,18,100,2,0,0,0,9/30/2021 12:36:18 PM
15e20809-1b8a-46cd-ad1a-048a04d4bf51,9c3c21f7-014d-486f-af87-db661aee5b55,Evee,5/29/2016 5:00:00 PM,Unknown,,,1,Female,TRUE,710216.048,4,87.5,8,1,0,0,5/12/2021 5:22:55 PM
3764d9d4-38a8-455a-abfa-4d3b2d664685,77c91c64-b5d2-43cf-9a5d-9133e653b733,Bria,8/20/2019 12:02:27 PM,Labrador Retriever,,,1,Female,TRUE,6576542.268,255,89.6713615,426,44,0,0,3/21/2022 2:36:59 PM
6d7a31fb-5c47-493e-8235-e27b81e1a8fa,d530d188-3acd-4e2b-973c-a278da193751,Test,3/23/2019 12:00:00 AM,,,,0,BOY,FALSE,0,0,0,0,0,0,0,3/23/2020 3:55:11 AM
2a42b8ce-de42-4e82-98ff-0ba0c143a2d0,b349da8a-0593-474e-9a44-28a2ce0c8b79,Maya,12/30/2019 4:00:00 PM,Australian Shepherd,,,2,GIRL,TRUE,676297.3295,14,22.85714286,35,27,0,0,6/23/2021 5:01:38 PM
828dc84a-705d-4c3e-bcc1-f49149537ca3,4e6686f0-b2e0-4ec5-adb1-f9dc3efa5a9a,Astroodle,1/17/2017 4:00:00 PM,German Shepherd Dog,Siberian Husky,,2,GIRL,TRUE,7982631.667,105,30.34055728,323,225,0,0,10/31/2021 9:36:57 AM
585002f8-465c-4e78-b982-316aefa9cb43,d1604e6e-7690-47a7-8d04-164215d66824,Lucy,1/9/2021 4:00:00 PM,Golden Retriever,,,2,GIRL,TRUE,74088971.54,870,38.29787234,282,174,0,0,2/4/2022 4:33:15 PM
6eb71ef9-007f-4eda-9c50-74742da972d4,03ec7081-b1b9-4952-a575-e36101dbdec3,Belle,12/4/2020 4:42:00 AM,Pembroke Welsh Corgi,Pembroke Welsh Corgi,,1,Female,TRUE,1340374.051,7,62.79069767,43,16,0,0,7/8/2021 2:42:54 PM
